run_id,pk,windowdiff,graph_cov@6,timestamp
dbhchh,0.0,0.0,0.0,1752682220
dbhchh,0.0,0.0,0.182,1752682220
fp,0.0,0.0,0.0,1752682221
fp,0.0,0.0,0.207,1752682221
wbissqi,0.0,0.0,0.0,1752682227
wbissqi,0.0,0.0,0.082,1752682227
smile-skill-and-training,0.0,0.0,0.0,1752682229
smile-skill-and-training,0.0,0.0,0.171,1752682229
rsseehmsie-mp,0.0,0.0,0.0,1752682229
rsseehmsie-mp,0.0,0.0,0.316,1752682229
msvss,0.0,0.0,0.0,1752682232
msvss,0.0,0.0,0.3,1752682232
maspsy,0.0,0.0,0.0,1752682233
maspsy,0.0,0.0,0.25,1752682233
sfava,0.0,0.0,0.0,1752682233
sfava,0.0,0.0,0.07,1752682233
vps,0.0,0.0,0.0,1752682233
vps,0.0,0.0,0.167,1752682233
wit,0.0,0.0,0.0,1752682234
wit,0.0,0.0,0.158,1752682234
ssyup,0.0,0.0,0.0,1752682240
ssyup,0.0,0.0,0.2,1752682240
upmbsyg,0.0,0.0,0.0,1752682242
upmbsyg,0.0,0.0,0.194,1752682242
soapttikaa,0.0,0.0,0.0,1752682242
soapttikaa,0.0,0.0,0.3,1752682242
bbgspbocwwb,0.0,0.0,0.0,1752682245
bbgspbocwwb,0.0,0.0,0.081,1752682245
sssghid,0.0,0.0,0.0,1752682246
sssghid,0.0,0.0,0.3,1752682246
fcds,0.0,0.0,0.0,1752682246
fcds,0.0,0.0,0.333,1752682246
su-swastha-yojna,0.0,0.0,0.0,1752682247
su-swastha-yojna,0.0,0.0,0.122,1752682247
dwis,0.0,0.0,0.0,1752682248
dwis,0.0,0.0,0.2,1752682248
elpd,0.0,0.0,0.0,1752682253
elpd,0.0,0.0,0.176,1752682253
mrvah,0.0,0.0,0.0,1752682255
mrvah,0.0,0.0,0.171,1752682255
ddkfs,0.0,0.0,0.0,1752682256
ddkfs,0.0,0.0,0.154,1752682256
rvp,0.0,0.0,0.0,1752682259
rvp,0.0,0.0,0.111,1752682259
mcacism-giapsca,0.0,0.0,0.0,1752682260
mcacism-giapsca,0.0,0.0,0.316,1752682260
cmuccscs,0.0,0.0,0.0,1752682260
cmuccscs,0.0,0.0,0.207,1752682260
cmdps-sikkim,0.0,0.0,0.0,1752682262
cmdps-sikkim,0.0,0.0,0.261,1752682262
hascmcwgbocwwb,0.0,0.0,0.0,1752682263
hascmcwgbocwwb,0.0,0.0,0.545,1752682263
is,0.0,0.0,0.0,1752682266
is,0.0,0.0,0.273,1752682266
mysyc,0.0,0.0,0.0,1752682270
mysyc,0.0,0.0,0.231,1752682270
pre-st,0.0,0.0,0.0,1752682271
pre-st,0.0,0.0,0.207,1752682271
sisfs-fs,0.0,0.0,0.0,1752682275
sisfs-fs,0.0,0.0,0.082,1752682275
famtj,0.0,0.0,0.0,1752682275
famtj,0.0,0.0,0.261,1752682275
tksukbocwwb,0.0,0.0,0.0,1752682276
tksukbocwwb,0.0,0.0,0.146,1752682276
pmrs,0.0,0.0,0.0,1752682276
pmrs,0.0,0.0,0.158,1752682276
mswr,0.0,0.0,0.0,1752682278
mswr,0.0,0.0,0.333,1752682278
cs,0.0,0.0,0.0,1752682280
cs,0.0,0.0,0.194,1752682280
vssy,0.0,0.0,0.0,1752682284
vssy,0.0,0.0,0.2,1752682284
bsky-chcsgh,0.0,0.0,0.0,1752682285
bsky-chcsgh,0.0,0.0,0.111,1752682285
cmsasps,0.0,0.0,0.0,1752682288
cmsasps,0.0,0.0,0.176,1752682288
sogateaksa,0.0,0.0,0.0,1752682288
sogateaksa,0.0,0.0,0.182,1752682288
aphhbocwwb,0.0,0.0,0.0,1752682288
aphhbocwwb,0.0,0.0,0.14,1752682288
fsnbcpw,0.0,0.0,0.0,1752682291
fsnbcpw,0.0,0.0,0.333,1752682291
swbcbocwwb,0.0,0.0,0.0,1752682291
swbcbocwwb,0.0,0.0,0.103,1752682291
sflvisgpg,0.0,0.0,0.0,1752682293
sflvisgpg,0.0,0.0,0.214,1752682293
ses-goa,0.0,0.0,0.0,1752682297
ses-goa,0.0,0.0,0.065,1752682297
psy,0.0,0.0,0.0,1752682299
psy,0.0,0.0,0.2,1752682299
bby,0.0,0.0,0.0,1752682301
bby,0.0,0.0,0.207,1752682301
fawwiivwwwiiv,0.0,0.0,0.0,1752682302
fawwiivwwwiiv,0.0,0.0,0.146,1752682302
apdemnc,0.0,0.0,0.0,1752682302
apdemnc,0.0,0.0,0.194,1752682302
reodpbocwwb,0.0,0.0,0.0,1752682304
reodpbocwwb,0.0,0.0,0.062,1752682304
tare,0.0,0.0,0.0,1752682304
tare,0.0,0.0,0.143,1752682304
pfeslpbtac,0.0,0.0,0.0,1752682306
pfeslpbtac,0.0,0.0,0.24,1752682306
orjcvsrva,0.0,0.0,0.0,1752682311
orjcvsrva,0.0,0.0,0.273,1752682311
ipsile,0.0,0.0,0.0,1752682312
ipsile,0.0,0.0,0.12,1752682312
speoepsgugmmapuy,0.0,0.0,0.0,1752682314
s-kerala,0.0,0.0,0.0,1752682314
speoepsgugmmapuy,0.0,0.0,0.261,1752682314
s-kerala,0.0,0.0,0.231,1752682314
icar-pms-scstc,0.0,0.0,0.0,1752682315
icar-pms-scstc,0.0,0.0,0.171,1752682315
ss-a,0.0,0.0,0.0,1752682317
ss-a,0.0,0.0,0.286,1752682317
fsmpscsmsgs,0.0,0.0,0.0,1752682317
fsmpscsmsgs,0.0,0.0,0.133,1752682317
otfs-t,0.0,0.0,0.0,1752682318
otfs-t,0.0,0.0,0.167,1752682318
egfdftcw,0.0,0.0,0.0,1752682323
egfdftcw,0.0,0.0,0.188,1752682323
mdmss,0.0,0.0,0.0,1752682325
mdmss,0.0,0.0,0.333,1752682325
rfsms,0.0,0.0,0.0,1752682326
rfsms,0.0,0.0,0.286,1752682326
mvky,0.0,0.0,0.0,1752682328
mvky,0.0,0.0,0.154,1752682328
sse100bbfsc,0.0,0.0,0.0,1752682328
sse100bbfsc,0.0,0.0,0.214,1752682328
fams-hsb,0.0,0.0,0.0,1752682330
fams-hsb,0.0,0.0,0.167,1752682330
bms,0.0,0.0,0.0,1752682330
bms,0.0,0.0,0.214,1752682330
pmkvy-sp,0.0,0.0,0.0,1752682331
pmkvy-sp,0.0,0.0,0.214,1752682331
rtfd,0.0,0.0,0.0,1752682335
rtfd,0.0,0.0,0.353,1752682335
htagchrt-2,0.0,0.0,0.0,1752682337
htagchrt-2,0.0,0.0,0.194,1752682337
vvsve,0.0,0.0,0.0,1752682338
vvsve,0.0,0.0,0.261,1752682338
mpmsy,0.0,0.0,0.0,1752682341
mbspbocwwb,0.0,0.0,0.0,1752682341
mpmsy,0.0,0.0,0.154,1752682341
mbspbocwwb,0.0,0.0,0.081,1752682341
aelss,0.0,0.0,0.0,1752682342
aelss,0.0,0.0,0.5,1752682342
fds,0.0,0.0,0.0,1752682342
fds,0.0,0.0,0.25,1752682342
wbmwwsca,0.0,0.0,0.0,1752682344
wbmwwsca,0.0,0.0,0.188,1752682344
cgilsm,0.0,0.0,0.0,1752682347
cgilsm,0.0,0.0,0.176,1752682347
eicccpsrtcctd,0.0,0.0,0.0,1752682348
eicccpsrtcctd,0.0,0.0,0.4,1752682348
sgfaiweps,0.0,0.0,0.0,1752682351
sgfaiweps,0.0,0.0,0.3,1752682351
jmmsy,0.0,0.0,0.0,1752682353
jmmsy,0.0,0.0,0.24,1752682353
bsaidspky,0.0,0.0,0.0,1752682354
bsaidspky,0.0,0.0,0.333,1752682354
mtdy,0.0,0.0,0.0,1752682354
mtdy,0.0,0.0,0.133,1752682354
cmgcpsii,0.0,0.0,0.0,1752682355
cmgcpsii,0.0,0.0,0.261,1752682355
scrimc,0.0,0.0,0.0,1752682356
scrimc,0.0,0.0,0.25,1752682356
fapfpfoobm,0.0,0.0,0.0,1752682359
fapfpfoobm,0.0,0.0,0.171,1752682359
sssps,0.0,0.0,0.0,1752682360
sssps,0.0,0.0,0.115,1752682360
wos-c,0.0,0.0,0.0,1752682361
wos-c,0.0,0.0,0.113,1752682361
sbsky,0.0,0.0,0.0,1752682365
sbsky,0.0,0.0,0.154,1752682365
psp,0.0,0.0,0.0,1752682366
psp,0.0,0.0,0.091,1752682366
ltpts,0.0,0.0,0.0,1752682366
ltpts,0.0,0.0,0.109,1752682366
eicfiaycwhi,0.0,0.0,0.0,1752682367
eicfiaycwhi,0.0,0.0,0.4,1752682367
cmacs,0.0,0.0,0.0,1752682368
cmacs,0.0,0.0,0.12,1752682368
mry,0.0,0.0,0.0,1752682371
mry,0.0,0.0,0.24,1752682371
cts,0.0,0.0,0.0,1752682373
cts,0.0,0.0,0.167,1752682373
wpwb,0.0,0.0,0.0,1752682374
wpwb,0.0,0.0,0.14,1752682374
cvy-citus,0.0,0.0,0.0,1752682378
cvy-citus,0.0,0.0,0.097,1752682378
ignvpyrr,0.0,0.0,0.0,1752682379
ignvpyrr,0.0,0.0,0.182,1752682379
gascstpsfcad,0.0,0.0,0.0,1752682379
gascstpsfcad,0.0,0.0,0.5,1752682379
sogiafcoae-oms,0.0,0.0,0.0,1752682380
sogiafcoae-oms,0.0,0.0,0.273,1752682380
adps,0.0,0.0,0.0,1752682380
adps,0.0,0.0,0.231,1752682380
dfhsscoebc,0.0,0.0,0.0,1752682383
dfhsscoebc,0.0,0.0,0.261,1752682383
rtftsccw,0.0,0.0,0.0,1752682387
rtftsccw,0.0,0.0,0.081,1752682387
iwr,0.0,0.0,0.0,1752682389
iwr,0.0,0.0,0.086,1752682389
edsc-st-wistem,0.0,0.0,0.0,1752682393
edsc-st-wistem,0.0,0.0,0.125,1752682393
elsnskfdch,0.0,0.0,0.0,1752682393
wbafbsfs,0.0,0.0,0.0,1752682393
elsnskfdch,0.0,0.0,0.083,1752682393
wbafbsfs,0.0,0.0,0.353,1752682393
gmawd,0.0,0.0,0.0,1752682394
gmawd,0.0,0.0,0.09,1752682394
icar-pmsssstc,0.0,0.0,0.0,1752682396
icar-pmsssstc,0.0,0.0,0.176,1752682396
fpc,0.0,0.0,0.0,1752682397
fpc,0.0,0.0,0.429,1752682397
nsky,0.0,0.0,0.0,1752682402
nsky,0.0,0.0,0.162,1752682402
swsp,0.0,0.0,0.0,1752682403
swsp,0.0,0.0,0.194,1752682403
rgfis,0.0,0.0,0.0,1752682407
rgfis,0.0,0.0,0.25,1752682407
nassvsbulbpsfsc,0.0,0.0,0.0,1752682407
nassvsbulbpsfsc,0.0,0.0,0.128,1752682407
rcfscspc,0.0,0.0,0.0,1752682408
rcfscspc,0.0,0.0,0.103,1752682408
subhadra,0.0,0.0,0.0,1752682408
subhadra,0.0,0.0,0.207,1752682408
sbstspddsy,0.0,0.0,0.0,1752682410
sbstspddsy,0.0,0.0,0.167,1752682410
kpymp,0.0,0.0,0.0,1752682411
kpymp,0.0,0.0,0.4,1752682411
sscssgi,0.0,0.0,0.0,1752682415
sscssgi,0.0,0.0,0.158,1752682415
mmajeajcspy,0.0,0.0,0.0,1752682415
mmajeajcspy,0.0,0.0,0.15,1752682415
rythu-bima,0.0,0.0,0.0,1752682419
rythu-bima,0.0,0.0,0.12,1752682419
bslws,0.0,0.0,0.0,1752682420
bslws,0.0,0.0,0.333,1752682420
jbcmcshsfdc,0.0,0.0,0.0,1752682422
jbcmcshsfdc,0.0,0.0,0.188,1752682422
scsssetul,0.0,0.0,0.0,1752682422
scsssetul,0.0,0.0,0.079,1752682422
15dsugt,0.0,0.0,0.0,1752682422
15dsugt,0.0,0.0,0.316,1752682422
icroaip,0.0,0.0,0.0,1752682423
icroaip,0.0,0.0,0.122,1752682423
tncmbs,0.0,0.0,0.0,1752682429
tncmbs,0.0,0.0,0.273,1752682429
sseppas,0.0,0.0,0.0,1752682429
sseppas,0.0,0.0,0.207,1752682429
mupsese,0.0,0.0,0.0,1752682432
mupsese,0.0,0.0,0.2,1752682432
jbmpvy,0.0,0.0,0.0,1752682432
jbmpvy,0.0,0.0,0.15,1752682432
aksmsy,0.0,0.0,0.0,1752682434
aksmsy,0.0,0.0,0.13,1752682434
jjais,0.0,0.0,0.0,1752682436
jjais,0.0,0.0,0.231,1752682436
sfgatta-sa,0.0,0.0,0.0,1752682436
sfgatta-sa,0.0,0.0,0.333,1752682436
ffaapbandocwwb,0.0,0.0,0.0,1752682437
ffaapbandocwwb,0.0,0.0,0.4,1752682437
oapwb,0.0,0.0,0.0,1752682441
oapwb,0.0,0.0,0.167,1752682441
seftcw,0.0,0.0,0.0,1752682442
seftcw,0.0,0.0,0.24,1752682442
ddskrgnrfm,0.0,0.0,0.0,1752682444
ddskrgnrfm,0.0,0.0,0.133,1752682444
serbrss,0.0,0.0,0.0,1752682445
serbrss,0.0,0.0,0.136,1752682445
mbanbocwwb,0.0,0.0,0.0,1752682447
mbanbocwwb,0.0,0.0,0.15,1752682447
mpps,0.0,0.0,0.0,1752682448
mpps,0.0,0.0,0.207,1752682448
fapsmcbocwwb,0.0,0.0,0.0,1752682448
fapsmcbocwwb,0.0,0.0,0.103,1752682448
pmscteoicphh,0.0,0.0,0.0,1752682449
pmscteoicphh,0.0,0.0,0.154,1752682449
aasfsv,0.0,0.0,0.0,1752682453
aasfsv,0.0,0.0,0.2,1752682453
pkk,0.0,0.0,0.0,1752682453
pkk,0.0,0.0,0.286,1752682453
aaas-assam,0.0,0.0,0.0,1752682456
aaas-assam,0.0,0.0,0.128,1752682456
wbafbgia,0.0,0.0,0.0,1752682456
wbafbgia,0.0,0.0,0.286,1752682456
sitare-ag,0.0,0.0,0.0,1752682459
sitare-ag,0.0,0.0,0.146,1752682459
spce-mesifa-cii,0.0,0.0,0.0,1752682460
spce-mesifa-cii,0.0,0.0,0.176,1752682460
e-ggddfp,0.0,0.0,0.0,1752682460
e-ggddfp,0.0,0.0,0.194,1752682460
ipsfsafmit,0.0,0.0,0.0,1752682460
ipsfsafmit,0.0,0.0,0.113,1752682460
swlhps,0.0,0.0,0.0,1752682465
swlhps,0.0,0.0,0.231,1752682465
smile-scholarship,0.0,0.0,0.0,1752682466
smile-scholarship,0.0,0.0,0.125,1752682466
aillam,0.0,0.0,0.0,1752682467
aillam,0.0,0.0,0.2,1752682467
giceis,0.0,0.0,0.0,1752682468
giceis,0.0,0.0,0.182,1752682468
peaceap,0.0,0.0,0.0,1752682470
peaceap,0.0,0.0,0.111,1752682470
hpsjmmssgs,0.0,0.0,0.0,1752682472
hpsjmmssgs,0.0,0.0,0.128,1752682472
epy-csts,0.0,0.0,0.0,1752682473
epy-csts,0.0,0.0,0.194,1752682473
pdf,0.0,0.0,0.0,1752682474
pdf,0.0,0.0,0.167,1752682474
kspy,0.0,0.0,0.0,1752682478
kspy,0.0,0.0,0.176,1752682478
kaay,0.0,0.0,0.0,1752682479
kaay,0.0,0.0,0.261,1752682479
fawddwhlwb,0.0,0.0,0.0,1752682480
fawddwhlwb,0.0,0.0,0.231,1752682480
tawfa,0.0,0.0,0.0,1752682480
tawfa,0.0,0.0,0.188,1752682480
soefatfatftpomic,0.0,0.0,0.0,1752682483
soefatfatftpomic,0.0,0.0,0.353,1752682483
pmgdisha,0.0,0.0,0.0,1752682485
pmgdisha,0.0,0.0,0.2,1752682485
hpmvssp,0.0,0.0,0.0,1752682486
hpmvssp,0.0,0.0,0.171,1752682486
stiti,0.0,0.0,0.0,1752682486
stiti,0.0,0.0,0.5,1752682486
nsa,0.0,0.0,0.0,1752682490
nsa,0.0,0.0,0.115,1752682490
ssscsss,0.0,0.0,0.0,1752682491
ssscsss,0.0,0.0,0.273,1752682491
fac-hlwb,0.0,0.0,0.0,1752682492
fac-hlwb,0.0,0.0,0.107,1752682492
natthe,0.0,0.0,0.0,1752682492
natthe,0.0,0.0,0.125,1752682492
cmhess,0.0,0.0,0.0,1752682494
cmhess,0.0,0.0,0.122,1752682494
rksy,0.0,0.0,0.0,1752682497
rksy,0.0,0.0,0.143,1752682497
tce-swd,0.0,0.0,0.0,1752682498
tce-swd,0.0,0.0,0.105,1752682498
nhdp-iandts-uh,0.0,0.0,0.0,1752682498
nhdp-iandts-uh,0.0,0.0,0.136,1752682498
cis5aciskr-mesifai,0.0,0.0,0.0,1752682501
cis5aciskr-mesifai,0.0,0.0,0.194,1752682501
far-tbocwwb,0.0,0.0,0.0,1752682503
far-tbocwwb,0.0,0.0,0.273,1752682503
aspie,0.0,0.0,0.0,1752682504
aspie,0.0,0.0,0.4,1752682504
iats,0.0,0.0,0.0,1752682505
iats,0.0,0.0,0.15,1752682505
wbsishusathi,0.0,0.0,0.0,1752682506
wbsishusathi,0.0,0.0,0.5,1752682506
dlsk,0.0,0.0,0.0,1752682509
dlsk,0.0,0.0,0.214,1752682509
vaibhav,0.0,0.0,0.0,1752682510
vaibhav,0.0,0.0,0.097,1752682510
ltas,0.0,0.0,0.0,1752682510
ltas,0.0,0.0,0.273,1752682510
mnmkvpsy,0.0,0.0,0.0,1752682511
mnmkvpsy,0.0,0.0,0.128,1752682511
iprrs,0.0,0.0,0.0,1752682515
iprrs,0.0,0.0,0.143,1752682515
bsmdo,0.0,0.0,0.0,1752682516
bsmdo,0.0,0.0,0.167,1752682516
matn,0.0,0.0,0.0,1752682517
matn,0.0,0.0,0.273,1752682517
kplp,0.0,0.0,0.0,1752682517
kplp,0.0,0.0,0.222,1752682517
sugtpctrcw-t,0.0,0.0,0.0,1752682520
sugtpctrcw-t,0.0,0.0,0.25,1752682520
ltcpbocwwb,0.0,0.0,0.0,1752682521
ltcpbocwwb,0.0,0.0,0.077,1752682521
fadpd,0.0,0.0,0.0,1752682522
fadpd,0.0,0.0,0.176,1752682522
cegssc,0.0,0.0,0.0,1752682523
cegssc,0.0,0.0,0.082,1752682523
bse-ie,0.0,0.0,0.0,1752682526
bse-ie,0.0,0.0,0.176,1752682526
pds,0.0,0.0,0.0,1752682527
pds,0.0,0.0,0.128,1752682528
icar-es,0.0,0.0,0.0,1752682528
icar-es,0.0,0.0,0.231,1752682528
wbiswed,0.0,0.0,0.0,1752682529
wbiswed,0.0,0.0,0.095,1752682529
nassvsbdppsfsc,0.0,0.0,0.0,1752682531
nassvsbdppsfsc,0.0,0.0,0.118,1752682531
sipgrs-mospi,0.0,0.0,0.0,1752682533
sipgrs-mospi,0.0,0.0,0.13,1752682533
darygbocwwb,0.0,0.0,0.0,1752682533
darygbocwwb,0.0,0.0,0.6,1752682533
nya,0.0,0.0,0.0,1752682534
nya,0.0,0.0,0.167,1752682535
avgsy,0.0,0.0,0.0,1752682538
avgsy,0.0,0.0,0.261,1752682538
ipdop,0.0,0.0,0.0,1752682538
ipdop,0.0,0.0,0.353,1752682538
ssyc,0.0,0.0,0.0,1752682540
ssyc,0.0,0.0,0.171,1752682540
nsc-sl,0.0,0.0,0.0,1752682541
nsc-sl,0.0,0.0,0.122,1752682541
doci,0.0,0.0,0.0,1752682542
doci,0.0,0.0,0.316,1752682542
lhadc,0.0,0.0,0.0,1752682545
lhadc,0.0,0.0,0.207,1752682545
fapnw,0.0,0.0,0.0,1752682546
fapnw,0.0,0.0,0.222,1752682546
nassvsim,0.0,0.0,0.0,1752682547
nassvsim,0.0,0.0,0.12,1752682547
ipsftsmppu,0.0,0.0,0.0,1752682549
ipsftsmppu,0.0,0.0,0.111,1752682549
issfb,0.0,0.0,0.0,1752682550
issfb,0.0,0.0,0.15,1752682550
cbts,0.0,0.0,0.0,1752682551
cbts,0.0,0.0,0.24,1752682551
nhis,0.0,0.0,0.0,1752682551
nhis,0.0,0.0,0.118,1752682551
klp,0.0,0.0,0.0,1752682553
klp,0.0,0.0,0.182,1752682553
cmpsy,0.0,0.0,0.0,1752682556
cmpsy,0.0,0.0,0.194,1752682556
mirs,0.0,0.0,0.0,1752682557
mirs,0.0,0.0,0.15,1752682558
arps,0.0,0.0,0.0,1752682558
arps,0.0,0.0,0.171,1752682558
mmapvcspy,0.0,0.0,0.0,1752682562
mmapvcspy,0.0,0.0,0.146,1752682562
mmsagy,0.0,0.0,0.0,1752682562
mmsagy,0.0,0.0,0.103,1752682562
mas-glwb,0.0,0.0,0.0,1752682564
mas-glwb,0.0,0.0,0.24,1752682564
srs,0.0,0.0,0.0,1752682564
srs,0.0,0.0,0.182,1752682564
scasc,0.0,0.0,0.0,1752682565
scasc,0.0,0.0,0.111,1752682565
k-biref,0.0,0.0,0.0,1752682568
k-biref,0.0,0.0,0.214,1752682568
btfvibc,0.0,0.0,0.0,1752682569
btfvibc,0.0,0.0,0.375,1752682569
lels,0.0,0.0,0.0,1752682570
lels,0.0,0.0,0.214,1752682570
fadse,0.0,0.0,0.0,1752682573
fadse,0.0,0.0,0.207,1752682573
sspbocwwb,0.0,0.0,0.0,1752682573
sspbocwwb,0.0,0.0,0.078,1752682574
ceaf,0.0,0.0,0.0,1752682576
ceaf,0.0,0.0,0.273,1752682576
rdnccff-sw,0.0,0.0,0.0,1752682576
rdnccff-sw,0.0,0.0,0.207,1752682576
dalps,0.0,0.0,0.0,1752682576
dalps,0.0,0.0,0.3,1752682576
sdftcw,0.0,0.0,0.0,1752682579
sdftcw,0.0,0.0,0.222,1752682579
agr4fmsscf,0.0,0.0,0.0,1752682581
agr4fmsscf,0.0,0.0,0.162,1752682581
mambocwwb,0.0,0.0,0.0,1752682581
mambocwwb,0.0,0.0,0.111,1752682581
admptpfdap,0.0,0.0,0.0,1752682584
admptpfdap,0.0,0.0,0.25,1752682584
adacw,0.0,0.0,0.0,1752682585
adacw,0.0,0.0,0.162,1752682585
visvas,0.0,0.0,0.0,1752682587
visvas,0.0,0.0,0.4,1752682587
nsc-se,0.0,0.0,0.0,1752682588
nsc-se,0.0,0.0,0.128,1752682588
mmky-rfcs,0.0,0.0,0.0,1752682588
mmky-rfcs,0.0,0.0,0.25,1752682588
mkdmaeasybeaskm,0.0,0.0,0.0,1752682591
mkdmaeasybeaskm,0.0,0.0,0.286,1752682591
tby,0.0,0.0,0.0,1752682593
tby,0.0,0.0,0.122,1752682593
fabwaf,0.0,0.0,0.0,1752682594
fabwaf,0.0,0.0,0.222,1752682594
kbbmcss,0.0,0.0,0.0,1752682596
kbbmcss,0.0,0.0,0.15,1752682596
hksadmmyghkdms,0.0,0.0,0.0,1752682596
hksadmmyghkdms,0.0,0.0,0.154,1752682596
lbs-wb,0.0,0.0,0.0,1752682598
lbs-wb,0.0,0.0,0.231,1752682598
cmfds,0.0,0.0,0.0,1752682600
cmfds,0.0,0.0,0.231,1752682600
fbascs,0.0,0.0,0.0,1752682600
fbascs,0.0,0.0,0.136,1752682600
pm-daksh,0.0,0.0,0.0,1752682602
pm-daksh,0.0,0.0,0.14,1752682602
tshsbr,0.0,0.0,0.0,1752682605
tshsbr,0.0,0.0,0.167,1752682605
aipbo-faascdmf,0.0,0.0,0.0,1752682606
aipbo-faascdmf,0.0,0.0,0.207,1752682606
sias,0.0,0.0,0.0,1752682608
sias,0.0,0.0,0.128,1752682608
fc-giapswb,0.0,0.0,0.0,1752682608
fc-giapswb,0.0,0.0,0.429,1752682608
aif,0.0,0.0,0.0,1752682610
aif,0.0,0.0,0.167,1752682610
fapsrd,0.0,0.0,0.0,1752682612
fapsrd,0.0,0.0,0.158,1752682612
pddbftcw,0.0,0.0,0.0,1752682612
pddbftcw,0.0,0.0,0.194,1752682612
mbwodapd,0.0,0.0,0.0,1752682614
mbwodapd,0.0,0.0,0.4,1752682614
csss,0.0,0.0,0.0,1752682617
csss,0.0,0.0,0.14,1752682617
safaew-bcew,0.0,0.0,0.0,1752682618
safaew-bcew,0.0,0.0,0.171,1752682618
atpm,0.0,0.0,0.0,1752682620
atpm,0.0,0.0,0.25,1752682620
sg-sw,0.0,0.0,0.0,1752682620
sg-sw,0.0,0.0,0.176,1752682620
nfaschh,0.0,0.0,0.0,1752682622
nfaschh,0.0,0.0,0.214,1752682622
cmlh-prem,0.0,0.0,0.0,1752682623
cmlh-prem,0.0,0.0,0.12,1752682623
mes,0.0,0.0,0.0,1752682625
mes,0.0,0.0,0.136,1752682625
dg-sw,0.0,0.0,0.0,1752682627
dg-sw,0.0,0.0,0.176,1752682627
pcwfsf,0.0,0.0,0.0,1752682631
pcwfsf,0.0,0.0,0.353,1752682631
ignoaps-sikkim,0.0,0.0,0.0,1752682632
ignoaps-sikkim,0.0,0.0,0.2,1752682632
iamdp,0.0,0.0,0.0,1752682633
iamdp,0.0,0.0,0.182,1752682633
fg-sw,0.0,0.0,0.0,1752682634
fg-sw,0.0,0.0,0.176,1752682634
mnbmssy,0.0,0.0,0.0,1752682635
mnbmssy,0.0,0.0,0.146,1752682635
bsy,0.0,0.0,0.0,1752682637
bsy,0.0,0.0,0.3,1752682637
pby,0.0,0.0,0.0,1752682638
pby,0.0,0.0,0.158,1752682638
qcrs,0.0,0.0,0.0,1752682640
qcrs,0.0,0.0,0.136,1752682640
spfrpcvwnmpcn-faascdmf,0.0,0.0,0.0,1752682643
spfrpcvwnmpcn-faascdmf,0.0,0.0,0.194,1752682643
maobocwwb,0.0,0.0,0.0,1752682645
maobocwwb,0.0,0.0,0.077,1752682645
spss-goa,0.0,0.0,0.0,1752682645
spss-goa,0.0,0.0,0.162,1752682645
mpss,0.0,0.0,0.0,1752682647
mpss,0.0,0.0,0.075,1752682647
ggay,0.0,0.0,0.0,1752682648
ggay,0.0,0.0,0.261,1752682648
ysrkn,0.0,0.0,0.0,1752682650
ysrkn,0.0,0.0,0.167,1752682650
pocsm,0.0,0.0,0.0,1752682652
pocsm,0.0,0.0,0.375,1752682652
sosfss,0.0,0.0,0.0,1752682653
sosfss,0.0,0.0,0.3,1752682653
fappsra,0.0,0.0,0.0,1752682655
fappsra,0.0,0.0,0.167,1752682655
pmsssc,0.0,0.0,0.0,1752682658
pmsssc,0.0,0.0,0.143,1752682658
nfbks,0.0,0.0,0.0,1752682658
nfbks,0.0,0.0,0.133,1752682658
ghpklsy,0.0,0.0,0.0,1752682660
ghpklsy,0.0,0.0,0.286,1752682660
s-esdp,0.0,0.0,0.0,1752682661
s-esdp,0.0,0.0,0.136,1752682661
lbssf-els,0.0,0.0,0.0,1752682663
lbssf-els,0.0,0.0,0.12,1752682663
fahbocwwb,0.0,0.0,0.0,1752682663
fahbocwwb,0.0,0.0,0.286,1752682663
adtwstb,0.0,0.0,0.0,1752682664
adtwstb,0.0,0.0,0.462,1752682664
cosftcw,0.0,0.0,0.0,1752682667
cosftcw,0.0,0.0,0.24,1752682667
sebpu,0.0,0.0,0.0,1752682669
sebpu,0.0,0.0,0.188,1752682669
pmfmpe,0.0,0.0,0.0,1752682670
pmfmpe,0.0,0.0,0.047,1752682670
fatuvas,0.0,0.0,0.0,1752682671
fatuvas,0.0,0.0,0.25,1752682671
mmmsy,0.0,0.0,0.0,1752682672
mmmsy,0.0,0.0,0.2,1752682672
dsctaecc,0.0,0.0,0.0,1752682675
dsctaecc,0.0,0.0,0.182,1752682675
jvk,0.0,0.0,0.0,1752682675
jvk,0.0,0.0,0.286,1752682675
dbhs-2bhks,0.0,0.0,0.0,1752682676
dbhs-2bhks,0.0,0.0,0.207,1752682676
kscbocwwb,0.0,0.0,0.0,1752682678
kscbocwwb,0.0,0.0,0.095,1752682678
mppcy,0.0,0.0,0.0,1752682681
mppcy,0.0,0.0,0.154,1752682681
ies,0.0,0.0,0.0,1752682682
ies,0.0,0.0,0.171,1752682682
atuf,0.0,0.0,0.0,1752682683
atuf,0.0,0.0,0.4,1752682683
cmlby,0.0,0.0,0.0,1752682684
cmlby,0.0,0.0,0.273,1752682684
ksetsy,0.0,0.0,0.0,1752682686
ksetsy,0.0,0.0,0.158,1752682686
rt,0.0,0.0,0.0,1752682687
rt,0.0,0.0,0.15,1752682687
acaobocwwb,0.0,0.0,0.0,1752682689
acaobocwwb,0.0,0.0,0.08,1752682689
npy-jbocwwb,0.0,0.0,0.0,1752682690
